x,y
4.634953206882282,5.3091384783549636
5.410351231684575,4.620866906784401
5.939671389421621,5.473742940067125
4.701365757140675,4.948178670554078
4.911641086100479,4.621546272276546
6.103654641839887,5.134523128288623
4.8257463638265925,4.384932208647263
5.011439638858243,4.891116443440112
4.840930892546573,4.511110285560176
6.271954644894006,5.770324155098554
4.987543802086219,4.27145330967061
4.945689149955344,4.59759028850948
6.224509284656268,4.926261797678045
5.376676982370746,4.800925374308119
4.784185207862253,5.140358277600997
4.858627752151361,4.586277033279443
5.0129693701738764,4.94466758328164
4.154830526079671,4.8649325983376555
3.945579097175413,5.263948784149073
4.6087656444542,5.111859095980688
4.113173443730716,5.585159993199783
4.496797193613336,5.066946557927632
4.043569366117514,3.4749636024810204
3.928870379805039,5.264811861275425
5.214733757266825,5.422213808208619
6.49136115750094,4.774682879116862
5.0326508834876185,4.8936284687586555
5.241826423832681,5.387182017723824
5.94652537680882,4.7706091537922015
5.192735687978397,4.854704651137118
5.081548850726101,4.896742476450112
4.692290557218067,5.633604188312142
4.658544887834019,4.929181237548505
4.562819217378733,5.088377038426586
4.655461976660507,5.184229852944281
5.892879674397589,5.205475471308359
4.711480367925645,5.627055233027164
5.512959963470506,4.845137911616249
5.186531769861422,5.107404260418999
4.838026588711309,5.242108063449063
4.821555667861483,4.5288587004539265
5.891488821166888,6.0105308623025895
5.640752689568365,5.598340270356539
4.696256417474757,4.387378254360517
5.359652201162277,5.541098327544871
4.543865931514221,5.242703634342094
4.5472490188959265,4.540575221408649
4.816738929156487,5.887403106789234
3.8801575286541015,5.195075088054634
5.399090653234842,4.449657507043159
4.565659943310592,5.479568374284872
5.303131707941503,4.909076267759152
4.571832762625567,4.802934237235119
4.885890738462152,4.711643518808468
5.477285658032766,4.53599704818319
5.669430495082775,5.362093587647898
5.061286270592016,5.286540279138445
4.427234498981105,4.845735288959581
5.268956003528343,5.6969441745602145
4.940911543081487,4.314009095960307
3.90829546809078,5.202965815875204
4.2026294508319,6.0454437930589116
4.939612270482904,4.67180192029763
4.9336524367585115,5.063799693156041
5.1253118354716785,5.194529077968565
5.489252705264832,6.174185152838139
5.412166573232535,5.706634840219887
4.77899244415674,5.368199506169569
4.6633934681513685,5.51830902000613
5.629931873368835,4.62853931599107
4.731220052553492,5.1120760123378535
5.0778083105997185,4.693073373134891
5.012701832555344,5.175688425283305
5.34221775884028,4.98692372593174
4.584502534104078,5.710250880950629
5.2797164537569685,4.80979742771506
5.268315640865916,4.666085497783374
4.884528400244633,5.255846778052398
5.160459982885301,4.686474384157852
4.402588203158471,5.513417807851852
4.918677602395932,5.777148906065269
4.589964723175606,4.286409454654164
4.4773774763071,4.550517159833308
4.9376105134397665,4.82774574039804
5.03071856802518,6.258587908584611
5.65792585906678,4.842565426698299
6.052763830485433,4.946568327784315
10.483745641686264,9.58022715487515
10.001195212470808,9.416805492852045
9.885663978278771,10.101012500342915
9.572260128110244,10.179979482784157
9.478328279485606,9.712252341108186
9.849336691592207,9.538557369258942
10.197180984647174,10.119541212796078
9.931538731903414,9.979112066093759
10.228794633776209,10.132804658951583
9.904455064613206,9.766909165461932
9.64997072798772,10.019205011007864
10.344427016878745,10.21644267618293
9.854344892092792,9.614540309364335
10.281030521609956,9.918424041108526
9.995570454605865,10.512800736238999
10.29202446110981,10.021403277989874
10.200783203846502,10.460787570489734
9.681611545567316,9.723182921734383
10.247433126279743,10.228617452637623
10.069854963368407,9.241461516676724
9.485367628498313,9.858232093066391
10.158485754043049,10.17142281541347
9.537408178532434,10.018990596599082
10.045500890559781,10.053801158448712
10.223840412436674,9.427908286321555
9.93829400403988,10.058590374232514
9.5125858458265,9.889974204590159
9.581317928741566,9.950648885674727
9.680092580892017,10.347677742175097
9.705305255450254,10.047156136669892
9.886225936960956,9.599543926260152
10.213842110652255,10.26294315939531
10.064839503312129,10.391519594104045
9.597382463891154,10.03531905865897
9.343761726569813,10.0054638416355
9.890512209963823,10.030405806667643
10.11281187240171,10.150308012689447
10.04077604856946,9.836671869767901
10.175230436882641,10.011587704284919
10.424515929235532,10.096508893253207
9.922730731698714,9.658866534708931
9.786478863669515,10.450458658143386
9.775456464129457,9.71085816545927
9.740129735460066,10.380077127327816
9.946533810796634,10.341885411930456
9.964096568882269,10.215496671908229
9.940766542091309,9.878044789590557
10.669891978907367,10.101523941341252
9.74837757598245,10.140545525714131
9.974362291224795,9.87829987599919
9.835947915346825,9.703086755437827
9.88096371577246,9.705378010502526
10.302903786646265,9.799761515147997
9.988474953102804,9.956583429630363
9.35348542394707,10.05573741589945
10.233310604084094,10.003555905649185
9.486218498840104,10.266511331145143
10.033581223050493,10.02482607345438
10.732123741216522,10.296351473028215
9.551843434353684,9.909344727010367
10.130168931811612,10.031294928723824
9.828271400692119,10.010494907515461
10.252078815097152,10.187992241899
10.26309983421192,9.97712678848919
10.289369309911947,9.560566451698632
10.007876771220348,10.13714531995232
10.466762347232025,10.25530553474071
10.179123754727648,9.811163890408857
10.146362408433449,10.543403898395063
10.294773913343517,9.861847950344824
9.501929228808958,9.903583700371938
9.528422806621865,10.12813634810837
9.479014537047068,9.59654040550088
9.908652918429668,10.561011846099516
9.498653619415732,9.507627774182204
10.158478636518476,9.864066105128856
9.84939543365084,9.968138114663757
10.066956039840646,10.183716650004767
9.938448054028116,9.920397126826758
10.071622810784003,10.274034549456383
10.33306249083335,10.736599812108247
10.071636657359372,10.273457793717208
10.195610789152086,10.701495388183023
9.706580273968068,10.790909297550126
10.151091177979577,10.058880555937144
10.045972061872515,9.621032666726972
9.403711772998488,10.458413669564075
9.728079693125173,11.07750270668328
10.117950864310197,10.049056905600887
10.154627459844619,10.143248030802676
10.175080610037556,9.790243178356906
10.298156844053976,9.829530447734795
9.846892902195902,9.976257089984793
9.784634234738819,10.339601330194734
10.524055782378314,10.66475059108881
9.962309203243276,9.891428539500142
9.729843973011835,9.737825148162301
10.51162588847758,10.164775766598357
10.370717382664564,9.955018850841993
10.316774956941746,10.404557187816039
7.203494383083844,6.889029915737996
7.33471182525788,6.698074830118717
7.179404214083009,7.095337606509504
7.1787768174865665,6.5060080153843955
6.868688299110715,6.327939924503209
6.343113963130351,6.705478228450961
7.686054929199079,6.567372378891638
6.954868226671756,7.6118883030050855
6.3785617823652885,6.233021757129514
7.260437100986705,7.337354036080845
7.255883146883887,7.135466308596895
7.157891131115756,7.147473836624243
7.375787000808471,6.886308069026762
7.575625280939542,7.489224713459987
6.8737811976274745,7.361724405851302
7.38534698568209,7.294788925193228
7.214002820905816,7.131414439174611
6.399360274471248,6.578040102280939
6.95070019244997,7.321586518651702
7.247084061986662,7.020256449596609
7.711638611497698,6.771271026352183
7.280496146710565,6.622691172213679
6.56766029191583,6.925294962638627
6.997609712721987,7.056214512612887
6.911349099852283,7.0951506500584
6.806021955034332,6.5664750103804925
7.261657517820645,7.263195044842669
7.293566698956842,6.536709795759241
6.824219905802439,7.084176402419773
7.0999090053471035,7.187008986101207
7.1761833282947896,6.6791889372018804
6.236087254327977,6.949211967167383
7.248277196344416,6.192992036114839
7.9603017494852075,6.312246956705167
7.030970070192813,6.48206975458071
7.154714804670677,7.006113775574168
6.758591162967463,7.203267300946035
6.9097365750292905,6.866539957562151
7.228371980859828,7.071790002863359
7.799425962806459,6.974736067799876
6.7536458718911305,6.853505276935495
6.790009193586712,7.3345910062541515
7.2374772769471205,6.8800839534256815
7.093396961337837,7.045690295243844
6.743489902600096,7.352562972044178
6.752985174200326,5.9403975473679935
7.114234032551672,7.022630386008821
7.08591617192251,6.524071846338646
6.636983782340045,7.1916729847720955
7.513931360132914,6.177289529763284
6.156279944672763,7.021214423128357
6.40193076509667,6.7088180251275356
6.5762802894266175,7.0196081255512315
7.079996390171485,7.274594567598136
5.706996502765445,7.545624913103333
7.02712879829738,6.888831777399538
7.380085089731317,6.751830540738841
6.722561528647032,7.713333615788147
6.3648141352055845,6.790395163442895
6.501125718746402,6.837595339152625
6.474369268084987,6.3369043158268745
7.107922123205717,6.713956901856775
7.7156285067897645,6.715284259595181
7.279546673243379,6.889680262739791
7.313185916599082,7.214576558760222
7.012050323244407,6.650400757442847
6.708551747202623,7.189232421286618
6.878386522105157,7.07320125316101
6.617098145786133,7.3121564787313025
7.25038742127386,6.674827922355698
6.5577701195865075,7.052292187851791
6.795353916163985,7.443456196986478
6.79039637945297,7.263199205345419
7.147121480396709,6.318712148182134
7.032581497660666,6.5379013073133905
7.046970359993173,7.639879400907253
7.184270295471191,6.931930049187389
7.233601463307361,6.732821723556674
6.156319190656494,7.277855840440547
6.948875985351225,6.510275812282577
7.239535141090389,6.786339323481092
6.79160465294276,7.274837874218757
6.710589507425316,6.582238155462138
6.953277301096578,7.26950706091837
6.521464451896219,7.4609755525551575
7.241260685600029,7.28500879000122
7.403793765783712,6.7144695808631765
7.286063026964651,7.193737094905566
6.448432010048376,6.312677196844815
6.726746700627402,6.354826278593147
6.486763037367247,7.063203721905232
7.005603878628608,6.9481462445601325
6.595470992219009,7.378325922553686
7.159912845041328,6.364363615401285
7.409195458257385,7.058152520194131
6.784882369277099,6.979605300179933
6.794261709803184,7.7324114343349315
7.4266755588913265,7.118058016995827
6.990590536103492,7.466688164640883
6.3008943227401915,6.852550147581928
6.91441128144822,12.032574864341303
5.045627022937729,9.768899644047824
1.8555462486849972,6.630553225465363
12.521650561410363,14.138235303295355
5.249247823194787,11.936387613193835
2.6670613222493778,4.319790210088936
14.56815039477616,7.468465942110783
3.0139847726486146,11.303933621917265
6.045419694947769,10.657939666574649
6.16621152881384,6.241222140225257
0.28616660556020135,8.968419506204693
13.553879515703024,5.209367652082831
6.536532212584001,9.024206860487801
10.269997070449248,9.183026842604985
11.625654344323438,2.1997012173408854
4.85361322529846,13.769376592998874
1.454542215763851,3.3397018948429706
13.923598112222438,5.264181347698118
11.793470538886993,0.8032830784296818
9.182406475945438,13.76187561644178
