x,y
10.167500408461018,10.184114635982453
10.074943815326012,9.932764077467755
10.209692238858802,10.37854474193269
9.561721578104278,10.180716317339265
10.197514068475103,9.615226261416574
9.744087441798564,10.509283019628786
9.463899027996044,9.901246444518032
10.42218840448627,10.049684223240968
9.711867888002937,10.207984852770762
9.975138628383945,9.896867500641036
9.825778747470938,10.134430237848548
10.362280897799401,10.064067194045986
10.093582152494067,9.505899169337477
9.594652827236514,9.892969595344383
10.373216014880567,9.739865218170689
10.054053455142045,10.189572707906136
10.006713714805528,9.862468237250017
9.781860038052853,10.103030364608568
10.253179418704851,9.800393669758844
9.918584401203729,9.854878944144831
10.024713227761222,10.530152758514344
6.649191058922052,7.70724801668983
7.395834160742452,7.5206841812322915
6.11941342532736,6.8081460447036735
7.338504128669345,7.213210315541369
7.011439169240247,7.063741225405131
6.567555048301038,7.389155293207826
6.390734347019002,7.181452458009894
7.516663655718869,7.230485492413694
7.11113013848934,6.555876980861568
7.00543177664562,6.973329121311461
6.5355485606344565,6.476015101864273
7.528826322854144,6.088498219194939
6.978151321973446,6.950805037852775
7.264430281194422,7.41849828754314
7.682419003442373,6.719400429856297
7.0908223135497455,6.967631061451444
6.962217411165394,7.684438500740656
7.109309279364103,7.45770831001105
7.235334144565242,7.119452297423465
7.048599578747439,7.258624622039213
7.285887344424662,6.906450194364832
7.074380300036363,6.443239604754047
8.097650802035496,6.924597470883424
7.071377263186864,6.919595292614631
7.73930127303441,6.910300263878571
6.9835918068567215,7.134376442451003
7.417075701939694,7.080884057672018
6.946441811100147,6.981441797054587
6.842588668832348,7.506557025887283
6.63061415772538,7.224061799265392
7.126055910725746,7.611846353497157
7.102216694872858,7.266431318895519
7.271084723805518,7.512344238921752
7.395249794853359,6.794935818526997
7.175291394056803,6.943027434807474
7.543850889827471,7.1067300076022395
6.856363695156722,7.862714762735639
6.7407792033238945,7.583348413094336
7.678703310140742,7.305344080185937
6.241920208171474,6.915236160846843
6.634441655889168,6.59893244380566
7.105969448023504,7.632957088169639
6.793732648915391,6.330097859344226
6.36827071862613,6.716866555838484
7.119917485279702,6.690792502775543
7.123436259112683,6.571213685077095
7.053587134905576,6.682791294673507
6.645483183532112,6.999707405151691
7.125740795833609,6.772299394573976
6.629824201954503,7.0706735669634835
7.167668798322836,6.848921250186144
7.022195553787971,6.777819305177032
7.453684235355072,6.977894954823512
7.012303482596488,7.418676499103256
6.754690889820947,7.416987867137319
6.933235192384236,7.187250473030306
7.033276252710267,7.24203219673845
7.0379576497341,6.871428746659074
6.7966419037406824,6.750076990168358
6.802430738105892,6.6643243493455575
6.708574025781541,7.435415333371404
6.99181877374557,6.585654761938873
7.329992532412929,8.122869171366943
7.289595801490403,6.28531104763761
6.793061777236511,6.712457292113207
6.63671433012113,6.9353070902573455
5.827459435760325,7.339052080848518
7.212764185392404,7.091920085206451
7.71913551082534,6.6029890557640245
6.984310413386919,6.6309504218296444
7.315225102816783,7.0578409818945795
6.5275909479871475,7.267534887839078
7.371830190092936,6.618143874083719
6.871576706179321,8.151109375605582
7.348031860286122,7.039610408641965
6.953594164314885,6.4248312764508055
6.704147920625283,6.814466926717666
7.073854515533483,6.753892722605763
6.94298908853346,7.707701301588101
6.787033569285421,7.163302590363277
6.856259407966323,6.612752268222269
7.400112153830096,6.92174931994817
6.7132115178787055,7.669418312175559
7.446747026102591,7.623583651652469
7.458848443483908,6.980731126960473
7.192195672666187,6.929194534291875
7.201673709243841,7.121398813996387
6.852864079329013,6.981350935176975
7.015594192066121,7.000137957686182
7.044233484372445,7.806721656999871
6.8936976837107204,7.069356540420019
7.031730220146757,7.0516201223464865
7.065782649509339,6.8546926677248265
6.745352956884787,7.132119535513947
7.126509964280054,6.407840216532101
6.770527426066193,6.7435734082141385
7.107830105882585,7.1075799916905025
7.365757311303956,6.907088366891308
6.5752334197428315,6.99729026270906
7.877234849353118,6.648112605219102
6.147912933368679,9.308230238830763
3.9273990379577355,0.5218839750071075
11.054071846538704,14.06940142567378
10.816869553744455,12.411037927619605
9.173973308144111,0.5029277031244217
6.215848257878717,13.853961069623871
0.332061488960923,6.1625855246800585
4.622953014147838,14.427157658345662
1.107341388186558,9.261763431334185
7.816339216803963,4.917847851252334
6.832926234761186,7.247134601570258
4.635919714040154,2.9389806600197206
3.281769386682634,2.4544301079570263
4.660636935457166,12.049421734405772
12.421369203564609,1.1689616256068232
1.1194638351233284,2.658874432111911
2.342250515457818,1.7457858488541196
0.07645567469881875,3.4266684080407632
3.7320843258220053,1.3020216387562318
3.2051139052273085,0.9073039893328327
